# id:5-2358-35 
0,368.03906805283
1,1624.9059782068
2,-680.86673189816
3,-767.75949100188
4,664.51126089038
5,593.56388942259
6,1590.5841583625
7,369.04598499922
8,1371.4990770686
9,122.00891422702
10,327.49873184366
11,-550.40391058897
12,-278.37809753404
13,487.13065894519
14,618.66153945999
15,508.81497263953
16,844.81614873633
17,1126.5417642085
18,1423.3736715438
19,256.99263741702
20,1997.3986457782
21,596.56093960158
22,362.84533034529
23,516.6318519895
24,1780.4741028852
25,848.12394225585
26,249.93196542345
27,624.73207926962
28,859.8188850301
29,508.88046805454
30,1414.7659815924
31,527.74565378954
32,1114.4487129999
33,1190.9784483362
34,925.34262217831
35,818.48231388884
36,1434.4769323125
37,912.9298267762
38,1227.27401452
39,717.06670193176
40,666.00451130362
41,1238.9180300706
42,212.32857636258
43,172.80990601677
44,1186.8802739079
45,1013.4400534853
46,1279.2820909567
47,1321.9069290504
48,375.50598941966
49,-173.12537632696
50,435.16140622181
51,1965.1513747006
52,826.39225004922
53,997.41531797788
54,672.97845723483
55,819.60036811149
56,1309.7483738213
57,717.94346054835
58,981.40118129708
59,1154.2506594402
60,1652.5094312581
61,222.19248727561
62,1124.8137261453
63,1790.5232573297
64,174.28249743469
65,2103.0820707859
66,-498.47261497786
67,1007.7138840536
68,1251.4090570492
69,547.45010857435
70,-41.05212427084
71,473.24764104291
72,1550.3666147558
73,820.67882843858
74,1233.9504284642
75,1365.5809408901
76,765.91198832522
77,1194.4421804037
78,1541.1309488081
79,1719.2602125622
80,1652.3622591038
81,123.08658926736
82,1141.255450673
83,1092.5436827573
84,2265.7470731242
85,1234.6036659507
86,297.25713330185
87,1818.4282513501
88,896.29691535829
89,1617.5565168728
90,1716.3854611706
91,16.772446374587
92,1649.6302972639
93,709.42066242136
94,989.89644339377
95,360.35023508924
96,42.855559779322
97,422.01339318193
98,2483.8338748991
99,1103.6030889104
100,510.53802353844
101,2205.8930756704
102,735.91301584907
103,1288.6059670249
104,815.82943795045
105,1674.1585001794
106,1070.4533834749
107,1459.1180103791
108,830.38520178011
109,1513.9784623239
110,1762.3055170446
111,1524.0521854518
112,1175.8621407652
113,2193.5457569751
114,2455.7173913996
115,1071.3366848119
116,1151.3280420372
117,1110.4865129204
118,1366.2518686889
119,1212.1288158045
120,1114.2483265994
121,1712.6733552616
122,2219.8662318307
123,809.35488351182
124,1140.3887924494
125,1300.6134407261
126,1304.3237468149
127,900.22196677838
128,1032.8391113513
129,843.11637013543
130,1202.2082749027
131,935.31542362669
132,940.72855370791
133,1054.051226169
134,1455.4810553842
135,1929.9972742688
136,1252.4392382961
137,685.75316059065
138,2102.6010906747
139,1069.3174642851
140,770.84983806484
141,1828.5129002655
142,1398.4784110899
143,766.61991914932
144,2125.5268878426
145,1666.6650583812
146,2103.1189204407
147,1427.3919826579
148,1428.2383849395
149,1647.5623793956
