# id:7-28-21 
0.65,3.3556666933477
-0.06,-0.35772925617425
-0.68,-0.38536753908646
-0.8,0.26980577419326
0.79,4.0872527088987
0.42,1.9389479312825
-0.58,-0.23264356016448
-0.75,0.74356518057261
-0.46,-0.025594747581677
-0.24,0.15965356195379
0.51,3.4939106816974
0.22,1.1261104268952
0.75,4.1789695825007
0.56,2.6290069251707
0.81,5.1827307319815
0.99,7.0850072017689
-0.93,0.65676509578917
0.06,0.44258058287272
0.08,-0.10042018962646
0.37,1.7134734943801
0.96,6.9932638867003
0.06,0.10442887026046
-0.45,-0.22775976049822
-0.71,-0.63189089845945
0.28,1.1545547899031
0.32,2.1720862735775
0.73,3.8964307351331
-0.52,-0.35663377756907
0,0.48222094450714
-0.06,-0.0010685541701681
0.08,-0.3591456121701
-0.75,-0.82745600164143
0.86,5.5959578432681
0.55,2.905788948831
-0.42,-0.30765535846688
0.81,5.2481429655838
0.69,4.32446160609
-0.09,-0.014795088973278
-0.84,0.36630875789369
0.34,1.0791098875937
-0.74,-0.39938689784272
-0.78,0.52306474048291
0.19,0.63644722995723
0.47,2.3893086708727
-0.26,-0.52946416053334
-0.01,0.17871717339399
0.34,1.7981039289479
-0.04,0.16458491167323
-0.45,-0.10845901204287
-0.88,0.66594838725279
0.41,1.8561475671247
0.67,5.1037348505282
-0.21,-0.084230005077813
0.34,1.9351406055015
0.79,4.6770243893861
-0.6,-0.56699202106892
0.33,1.617106342426
-0.96,0.78897806817904
0.34,1.5824119529243
-0.3,-0.99628771332458
0.93,5.9821237579621
0.89,6.2914307860742
-0.08,0.09329485977822
-0.55,0.0057033204584066
0.36,1.4373439279372
-0.41,-1.2405822771737
-0.49,-0.3660508586116
0.87,5.276445619062
-0.16,0.14183327174149
-0.73,0.28691616810415
0.88,5.4267632650505
-0.32,-0.4970920784889
0.31,1.0142765458541
0.72,3.8565099270447
-0.75,0.070199576077882
-0.28,-1.2720660004057
-0.9,0.42838313097177
0.45,1.9497432110154
0.46,2.4546759142697
-0.52,-0.7377083298311
-0.52,-0.23076825221833
0.58,3.6258566997499
0.35,1.8728830670215
-0.7,0.20931216683083
-0.36,-1.2288477698092
-0.19,-0.10295270371501
0.26,0.45420298251911
0.73,4.5535462938123
-0.77,0.53581194773727
0.21,0.097584738393804
0.87,6.0288943170202
-0.34,-0.83588057430221
-0.47,-0.66974835316249
-0.02,-0.88940557429364
-1,1.3613744293193
-0.2,-1.0850091964661
-0.45,-1.1870316227614
0.48,1.7900480973149
0.82,5.151829947078
-0.92,0.44153984630065
-0.64,-0.15460175886715
-0.01,0.31558073600907
-0.6,-0.47310728728256
-0.83,0.77240188660926
-0.84,1.1091218952338
0.11,0.82937682443026
0.31,1.5913729095319
1,6.7852274711382
0.88,6.157408659701
0.82,5.08063929331
-0.55,-0.010537637074807
-0.64,0.31707902152495
-0.01,-0.089509999137622
-0.1,-0.91755687566573
0.63,3.4463057987443
0.27,0.4461521583096
0.9,5.8929318355057
0.61,3.5706230414518
-0.03,0.25854348803534
-0.07,0.10059488915072
0.17,1.2115082698127
0.16,0.55515277292475
0.82,5.2366227407851
-0.7,-0.62833557193098
-0.88,0.34609643258
0.57,2.4548827283933
-0.26,-0.21867924858997
0.58,3.4548905901371
0.78,5.0137696112818
-0.45,-0.90021562666626
0.48,2.4288277066002
0.4,1.88980796817
-0.93,0.76361541941749
0.67,4.1545224259789
-0.22,0.080707379930792
-0.82,0.56510976616178
-0.37,-1.341491401678
-0.58,-0.25481761611492
-0.51,-0.88309644334188
-0.87,0.15113795320397
-0.14,-0.4303169472967
0.2,1.176757249678
0.64,3.4351759390072
0.34,1.8894589454394
0.27,1.1627669040599
-0.18,-0.42854306169868
0.71,4.1099491104579
-0.89,0.37351055904993
0.22,0.369271612616
-0.16,-0.55785686650011
-0.64,-0.25566645724127
0.96,6.8821503814899
-0.64,-0.40677753766168
0.44,2.0132271860914
0.11,1.0942963141014
0.49,1.8633511471616
0.28,0.76757429226977
0.58,3.2112396690093
0.47,2.3885028603785
-0.66,-0.056642897962596
-0.19,0.4322906292788
0.48,2.9588451839511
0.39,2.3440888943938
-0.69,-0.15432237403081
0.37,1.3196374856499
-0.39,-0.4648943048567
-0.83,-0.47661785340786
-0.27,-0.22867207462637
-0.06,0.12979381457317
0.4,1.2304890601166
0.75,4.3362709276324
-0.98,1.6978477671464
0.57,2.6731355379837
0.96,6.4204417456638
-0.48,-0.061840438496793
0.77,4.4955195582903
0.46,2.4757308093754
0.85,5.353489845901
-0.17,-0.84852638806792
0.44,2.2039901190197
0.31,1.5512441590913
0.93,6.8840106438413
-0.38,-0.3750895521759
-0.99,1.0994897929502
-0.17,-1.0248804599101
0.62,3.1511834995329
-0.71,-0.096053168945416
0.6,3.4884746716859
0.25,1.0973831897303
-0.12,-0.27600021537729
0.85,4.6769161731671
0.1,0.2836080263321
0.89,5.7859749442701
-0.87,0.71785732330109
0.11,0.17738393558821
-0.09,0.6645988912503
0.63,3.5956504995387
0.89,5.6686716080877
0.5,2.3588751986116
0.81,5.6445113332522
0.31,1.9179034142346
-0.1,-0.11104056414179
0.07,0.25906605575463
0.45,1.7909665456025
-0.95,0.92874820707439
-0.92,0.42461092914294
-0.02,-0.34804573832025
0.2,1.4651707612684
-0.87,0.11492177034761
0.58,3.1469323281373
-0.09,-0.32360091727866
0.66,3.4822727295813
0.34,2.0025719682256
-0.21,-0.32389929546873
0.45,2.0840782962727
0.17,-0.31637541690979
-0.98,0.52750501227196
-0.64,0.18652249217801
-0.43,-1.2460868535426
0.42,1.9084333489581
-0.86,0.35338431563878
-0.47,-0.55790582845681
-0.3,-1.0786050508183
0.99,6.9781608127126
0.06,0.018127509236865
-0.93,0.70125309983041
-0.95,0.35704748641444
-0.49,-0.63540212492502
0.28,1.1280424046349
-0.78,0.054304614884508
0.9,5.6029493030298
0.49,2.4599706871565
0.46,2.4532966594083
0.03,0.45193167359747
0.66,4.0716841339364
-0.33,-0.53865738110343
0.97,7.3437752804972
-0.08,0.045698071941563
-0.07,-0.30713507378554
0.49,1.5718811389107
-0.52,-0.062909899116582
0.98,6.7290447430327
0.3,1.54463231537
0.93,6.0651342450237
0.79,4.8568132334146
0.3,1.49477055841
0.55,3.0611960852184
0.62,3.0228397154621
-0.37,-0.55160908758771
0.05,0.21241081993194
0.1,0.35745630139017
-0.92,0.56019283468611
-0.08,-0.54653523738593
0.72,4.7271301658573
0.92,5.8343269861715
0.86,5.5768358350504
-0.23,-0.94749636039315
-0.07,-0.27692577513259
-0.69,0.18265828890742
-0.36,-0.56593718579058
0.02,0.43076008366412
0.78,4.80812238905
-0.28,-0.35009575989509
0.57,2.7313279146889
-0.97,1.2716733603691
0.64,3.5159330475415
-0.67,-0.24416223864849
-0.81,0.41055119450785
-0.28,-0.57343348616514
0.12,0.65087219067584
0.12,-0.11496478903548
0.04,0.36287544413629
-0.21,-1.2879718685803
0.97,6.8222092107255
-0.16,0.038467384990117
0.2,0.9519145126542
-0.45,-0.396652757666
-0.58,-0.52095886673197
-0.63,-0.1997571249574
-0.37,-0.85963832034048
-0.39,-0.082247078324653
0.55,2.6853609943129
0.99,7.5688245999845
-0.8,0.29638101008927
0.65,3.7376612933424
0.36,1.2623926388127
-0.72,-0.19482479384854
-0.34,-0.97011041397349
-0.63,0.057605392137587
-0.82,0.36951673100676
0.25,0.55087144592821
0.07,-0.14865361330314
-0.63,-0.42737716669449
0.08,0.11913355363322
0.49,2.1584253976875
0.15,0.7403323699183
0.99,6.5989442757146
0.04,0.34484569731475
-0.57,-0.95481595005637
-0.33,-0.68503588365573
-0.44,-0.095696649331832
-0.16,-0.18854786064433
